County,Urban_Percentage,Pop2010_Sum,OHU2010_Sum,lapophalf_Sum,lalowihalf_Sum,lahunvhalf_Sum,lapop1_Sum,lalowi1_Sum,lahunv1_Sum,MedianFamilyIncome_Avg,lapophalfshare_Avg,lalowihalfshare_Avg,lahunvhalfshare_Avg,lapop1share_Avg,lalowi1share_Avg,lahunv1share_Avg
DeKalb County,83.50515463917526,942000,364345,700210.0,256227.0,19224.0,355720.0,129435.0,7576.0,77654.85492227979,74.083125,26.885885416666667,5.430260416666666,47.096756756756754,17.15195945945946,2.7119594594594596
DeSoto County,71.42857142857143,196114,69193,174019.0,53092.0,2068.0,125483.0,35590.0,1272.0,64803.45238095238,89.55761904761906,30.202142857142857,3.2576190476190474,64.08190476190477,20.09547619047619,1.9423809523809523
DeWitt County,0.0,20097,7407,17587.0,6406.0,309.0,12570.0,4355.0,161.0,69291.0,87.16,31.113999999999997,4.112,62.56,21.198,2.164
Deaf Smith County,75.0,19372,6365,14074.0,5213.0,241.0,6811.0,2473.0,139.0,59334.25,73.9125,27.0925,4.2475000000000005,39.7475,13.982500000000002,2.565
Dearborn County,50.0,50047,18743,46012.0,11054.0,719.0,39656.0,8830.0,445.0,75882.4,91.91799999999999,21.994,3.813,79.1,17.423,2.3869999999999996
Decatur County,18.181818181818183,76757,29895,62422.0,24069.0,1382.0,48367.0,18423.0,962.0,56634.90909090909,83.99272727272727,33.26318181818181,4.61090909090909,67.23636363636363,26.526818181818182,3.353181818181818
Deer Lodge County,66.66666666666666,9298,4018,7070.0,2903.0,240.0,3489.0,1075.0,25.0,55949.0,75.72333333333333,31.28333333333333,5.88,36.8,11.36,0.7233333333333333
Defiance County,55.55555555555556,39037,15268,34059.0,8737.0,719.0,23773.0,5466.0,390.0,67759.22222222222,86.81333333333333,23.02,4.751111111111111,59.55777777777777,14.155555555555557,2.5255555555555556
Del Norte County,57.14285714285714,28610,9907,25150.0,11006.0,715.0,18955.0,7712.0,393.0,51539.857142857145,82.56285714285715,39.40428571428571,7.4157142857142855,72.38166666666667,32.34166666666667,5.076666666666667
Delaware County,83.40425531914893,958095,362029,673762.0,160870.0,17006.0,355832.0,79018.0,6026.0,88358.0,72.59273542600897,19.481659192825113,5.898968609865471,53.53476821192053,13.648940397350994,2.845165562913907
Delta County,30.0,73252,30783,58410.0,20747.0,1265.0,45142.0,14706.0,613.0,57578.35,77.4765,27.409000000000002,4.1015,63.35578947368421,20.49,2.0694736842105264
Denali Borough,0.0,1826,806,1826.0,604.0,25.0,1826.0,604.0,25.0,102500.0,100.0,33.1,3.11,100.0,33.1,3.11
Dent County,50.0,15657,6338,14134.0,6037.0,336.0,10607.0,4081.0,137.0,48382.5,84.65,38.2825,6.2124999999999995,54.58,21.2025,1.8575
Denton County,87.59124087591242,662614,240289,496318.0,104377.0,4647.0,228477.0,46388.0,1599.0,101127.30656934307,74.83485074626866,15.995522388059703,1.958805970149254,38.052654867256635,7.926283185840708,0.8204424778761061
Denver County,100.0,600158,263107,314896.0,102890.0,10034.0,64735.0,25553.0,1682.0,91623.9645390071,56.50145038167938,18.234427480916032,4.484351145038168,37.54589743589744,15.727948717948717,3.5841025641025643
Des Moines County,72.72727272727273,40325,17003,31649.0,9508.0,794.0,20245.0,5146.0,353.0,64477.36363636364,79.44727272727273,23.541818181818186,4.659090909090909,57.374,14.641,2.408
Deschutes County,58.333333333333336,157733,64090,123140.0,31026.0,1314.0,74301.0,18061.0,551.0,75717.79166666667,79.77583333333334,20.169583333333332,1.8904166666666666,55.83217391304348,13.408260869565217,0.9065217391304347
Desha County,40.0,13008,5321,11139.0,6368.0,764.0,8170.0,4655.0,542.0,39538.2,91.342,52.205999999999996,14.666,71.312,39.958000000000006,10.693999999999999
Deuel County,0.0,6305,2686,4620.0,1276.0,32.0,4067.0,1133.0,25.0,67059.0,66.22666666666667,18.21666666666667,1.2733333333333334,54.156666666666666,15.1,0.9133333333333334
Dewey County,20.0,10111,3674,8030.0,3810.0,120.0,7067.0,3252.0,95.0,56578.4,81.912,37.064,3.04,73.49,32.272000000000006,2.37
Dickens County,0.0,2444,930,1766.0,729.0,29.0,1421.0,555.0,15.0,57292.0,72.28,29.84,3.15,58.12,22.69,1.58
Dickenson County,0.0,15903,6590,15049.0,7612.0,615.0,14172.0,7222.0,566.0,41756.25,94.55,48.4025,9.455,89.0425,45.9025,8.725
Dickey County,0.0,5289,2180,3077.0,609.0,51.0,1977.0,426.0,23.0,83659.0,58.083333333333336,11.563333333333333,2.3833333333333333,40.49666666666666,8.450000000000001,1.2933333333333332
Dickinson County,33.33333333333333,62589,26986,48714.0,15186.0,1237.0,33464.0,9488.0,662.0,67823.66666666667,79.34222222222223,24.29888888888889,4.411666666666666,57.288333333333334,15.938333333333333,2.5555555555555554
Dickson County,20.0,49666,19107,44592.0,15197.0,748.0,38126.0,12719.0,587.0,62134.7,91.898,30.754,3.707,80.995,26.622000000000003,3.053
Dillingham Census Area,0.0,4847,1563,4513.0,2063.0,574.0,4074.0,1941.0,548.0,61640.0,92.985,42.23,39.93,83.765,39.65,38.445
Dillon County,16.666666666666664,32062,11923,27696.0,16778.0,1151.0,22151.0,13605.0,823.0,40508.333333333336,87.02499999999999,52.90166666666667,9.896666666666667,70.63,43.538333333333334,7.293333333333333
Dimmit County,50.0,9996,3421,8923.0,4915.0,319.0,6639.0,3337.0,174.0,34324.0,93.045,53.8,11.885,78.24,43.575,9.09
Dinwiddie County,33.33333333333333,28001,10504,26660.0,8471.0,414.0,23599.0,7411.0,340.0,65826.0,89.23833333333334,29.673333333333332,3.8983333333333334,73.885,23.816666666666666,3.0933333333333337
District of Columbia,100.0,601723,266707,196290.0,66866.0,23539.0,27650.0,9661.0,2770.0,119155.76878612717,46.138195488721806,16.160902255639098,13.834812030075188,25.50722222222222,9.991944444444444,7.797222222222222
Divide County,0.0,2071,977,1170.0,281.0,13.0,996.0,239.0,9.0,89375.0,56.49,13.56,1.29,48.09,11.55,0.96
Dixie County,0.0,16422,6316,15113.0,7259.0,479.0,13755.0,6523.0,404.0,44779.0,91.32333333333332,44.96,7.859999999999999,82.27666666666666,40.03,6.18
Dixon County,0.0,6000,2370,6000.0,1654.0,78.0,6000.0,1654.0,78.0,69661.5,100.0,27.27,3.4,100.0,27.27,3.4
Doddridge County,0.0,8202,3099,7316.0,2739.0,93.0,7052.0,2648.0,85.0,60944.5,89.19,33.4,2.95,85.965,32.285000000000004,2.695
Dodge County,40.0,167333,64467,137481.0,39159.0,2548.0,94910.0,25265.0,1358.0,67034.75,81.84875,24.291999999999998,3.8332500000000005,61.47105263157895,17.17473684210526,2.306052631578947
Dolores County,0.0,2064,899,2064.0,770.0,14.0,2064.0,770.0,14.0,50792.0,100.0,37.31,1.56,100.0,37.31,1.56
Doniphan County,0.0,7945,3136,7349.0,2389.0,145.0,6605.0,2125.0,134.0,67135.33333333333,94.24333333333334,28.776666666666667,4.626666666666666,87.05333333333333,26.22,4.346666666666667
Donley County,0.0,3677,1517,2790.0,991.0,28.0,1709.0,570.0,19.0,54375.0,78.355,27.564999999999998,1.9049999999999998,51.97,17.290000000000003,1.3
Dooly County,66.66666666666666,14918,5286,12018.0,6084.0,419.0,9535.0,4867.0,284.0,44035.333333333336,85.14333333333333,44.32333333333333,8.746666666666668,72.73333333333333,38.199999999999996,6.866666666666667
Door County,22.22222222222222,27785,12548,25370.0,5736.0,427.0,19289.0,4133.0,291.0,72828.0,92.88111111111112,20.34,2.8355555555555556,76.49666666666667,16.02777777777778,2.078888888888889
Dorchester County,64.70588235294117,169173,63781,139826.0,42506.0,2819.0,81818.0,24465.0,1675.0,73733.61764705883,84.17999999999999,25.802941176470586,4.536470588235295,52.5364705882353,15.58970588235294,2.6935294117647057
Dougherty County,77.77777777777779,94565,36508,81558.0,44489.0,4188.0,55576.0,30716.0,2926.0,45526.2962962963,88.93814814814814,48.434444444444445,12.641851851851852,65.71000000000001,36.373333333333335,9.592222222222222
Douglas County,78.80597014925374,1355733,521103,1021886.0,259962.0,17531.0,515933.0,119382.0,6692.0,85063.37537537537,74.71251515151515,19.63921212121212,3.5495454545454543,48.4041935483871,11.076653225806451,1.5804838709677418
Doña Ana County,70.73170731707317,209233,75532,173037.0,88294.0,3416.0,116907.0,57335.0,1744.0,46306.60975609756,81.72121951219512,42.66951219512195,4.798292682926829,67.01727272727273,33.27848484848485,3.0975757575757576
Drew County,20.0,18509,7360,15518.0,6092.0,343.0,11943.0,4431.0,236.0,57089.4,86.34400000000001,33.58,4.662,67.946,24.580000000000002,3.114
DuPage County,98.61111111111111,916924,337132,642416.0,101182.0,8889.0,210145.0,30279.0,2845.0,113486.61111111111,70.61353488372093,10.939720930232557,2.5451627906976744,30.9040625,4.3648125,1.07525
Dubois County,57.14285714285714,41889,16133,31242.0,6635.0,326.0,21640.0,4037.0,185.0,72049.71428571429,74.42571428571429,15.884285714285713,2.0442857142857145,52.307142857142864,9.848571428571429,1.2414285714285713
Dubuque County,76.92307692307693,93653,36815,73508.0,17817.0,1448.0,42117.0,8715.0,478.0,72571.42307692308,78.01961538461538,19.965,3.920384615384615,47.7725,10.772083333333333,1.4008333333333332
Duchesne County,33.33333333333333,18607,6003,14726.0,4446.0,101.0,11254.0,3446.0,57.0,68937.33333333333,78.73333333333333,24.103333333333335,1.6899999999999997,61.14333333333334,18.883333333333333,0.9700000000000001
Dukes County,75.0,16535,7368,12767.0,2978.0,134.0,8028.0,1881.0,70.0,93260.0,76.7,17.9125,1.795,48.307500000000005,11.3325,0.925
Dundy County,0.0,2008,897,1259.0,641.0,20.0,1044.0,535.0,17.0,59271.0,62.69,31.9,2.24,51.97,26.65,1.88
Dunklin County,40.0,31953,12837,24083.0,12342.0,890.0,15602.0,7655.0,437.0,46132.6,77.331,38.856,7.034999999999999,52.56699999999999,25.512,3.965
Dunn County,33.33333333333333,47393,17774,37105.0,10538.0,564.0,31629.0,8255.0,389.0,72069.88888888889,80.83888888888889,22.34,2.964444444444444,71.27333333333334,18.39888888888889,2.137777777777778
Duplin County,18.181818181818183,58505,22495,53419.0,27971.0,1386.0,46170.0,23798.0,1086.0,48832.818181818184,91.83,47.093636363636364,6.414545454545455,80.27727272727272,40.50636363636364,5.195454545454545
Durham County,91.66666666666666,267587,109348,205156.0,64641.0,5696.0,106226.0,25998.0,2032.0,75152.45614035087,71.93610169491525,23.354745762711865,5.516949152542373,43.803636363636365,10.577045454545454,2.0472727272727274
Dutchess County,65.38461538461539,297488,107965,247055.0,49367.0,5575.0,183553.0,32929.0,2947.0,96971.42105263157,82.45282051282051,17.08269230769231,5.354871794871795,64.7304054054054,12.143108108108109,3.2372972972972973
Duval County,94.31818181818183,876045,346540,649626.0,224896.0,18873.0,298784.0,95115.0,6681.0,65385.14772727273,71.95517045454545,26.59346590909091,6.186988636363637,37.07398648648648,12.873175675675675,2.5733108108108107
Dyer County,37.5,38335,15183,35653.0,15488.0,616.0,28644.0,12228.0,435.0,54449.125,94.35625,39.743750000000006,3.8575,79.715,32.985,2.8925
Eagle County,28.57142857142857,52197,19236,40376.0,9731.0,230.0,25415.0,6064.0,140.0,97315.21428571429,81.01714285714286,20.35214285714286,1.4428571428571428,56.24428571428571,14.02357142857143,0.9764285714285715
Early County,0.0,11008,4228,9706.0,5152.0,334.0,7611.0,3919.0,266.0,42020.0,89.674,47.186,8.036,73.598,37.802,6.65
East Baton Rouge Parish,91.20879120879121,440171,172057,322272.0,116969.0,8167.0,157697.0,59820.0,4139.0,68491.2808988764,72.4810989010989,28.880549450549452,6.063406593406593,41.09173333333334,17.114266666666666,3.6148000000000002
East Carroll Parish,66.66666666666666,7759,2552,7082.0,4714.0,394.0,4611.0,2713.0,201.0,35498.333333333336,91.66666666666667,61.5,14.82,59.63666666666668,35.38,7.993333333333333
East Feliciana Parish,0.0,20267,7022,19676.0,8249.0,414.0,18368.0,7584.0,393.0,58291.8,97.77799999999999,37.958,5.04,92.95,35.56,4.816
Eastland County,20.0,18583,7465,15024.0,7092.0,335.0,9744.0,4453.0,168.0,45288.4,85.356,39.876,4.5840000000000005,62.007999999999996,28.01,2.698
Eaton County,64.28571428571429,107759,43494,93407.0,23466.0,1636.0,70214.0,17851.0,1095.0,74814.64285714286,86.56071428571428,21.682142857142857,3.805357142857143,66.86111111111111,16.858888888888888,2.673333333333334
Eau Claire County,80.0,98736,39493,80368.0,23305.0,1593.0,47682.0,11073.0,710.0,75234.35,81.053,23.342,3.8200000000000003,54.24666666666666,12.496666666666666,1.9088888888888889
Echols County,0.0,4034,1329,4034.0,1828.0,35.0,4034.0,1828.0,35.0,48699.5,100.0,44.14,2.635,100.0,44.14,2.635
Ector County,89.28571428571429,137130,48688,95630.0,30485.0,1375.0,45526.0,13194.0,516.0,70589.10714285714,69.0625,21.967142857142857,2.9992857142857146,49.986315789473686,14.301578947368421,1.7521052631578946
Eddy County,61.53846153846154,56214,21468,45948.0,14572.0,935.0,30397.0,9005.0,595.0,66752.46153846153,78.52384615384615,25.35923076923077,3.8953846153846152,59.534166666666664,18.1225,2.78
Edgar County,40.0,18576,7839,15538.0,4846.0,432.0,11904.0,3380.0,271.0,62650.6,89.036,27.441999999999997,5.14,74.2,21.369999999999997,3.6479999999999997
Edgecombe County,42.857142857142854,56552,21680,45838.0,22637.0,1709.0,33879.0,16056.0,1045.0,47279.0,83.87428571428572,40.62428571428571,8.110714285714286,64.975,30.572857142857142,5.445714285714287
Edgefield County,16.666666666666664,26985,9348,26109.0,9804.0,586.0,24710.0,9214.0,524.0,62960.0,96.97500000000001,36.53333333333333,5.915,92.245,34.43666666666667,5.343333333333334
Edmonson County,0.0,12161,4857,11703.0,4970.0,189.0,11321.0,4791.0,177.0,52693.666666666664,98.18,56.2425,2.9924999999999997,96.635,55.5225,2.87
Edmunds County,0.0,4071,1607,2749.0,556.0,47.0,2573.0,515.0,43.0,76312.5,67.8,14.46,2.9299999999999997,63.870000000000005,13.51,2.675
Edwards County,0.0,11760,4981,7931.0,2445.0,90.0,6380.0,1874.0,64.0,62007.0,66.15333333333334,20.386666666666667,1.7733333333333334,52.843333333333334,15.518333333333333,1.275
Effingham County,27.77777777777778,86492,31607,77339.0,19709.0,985.0,66873.0,16470.0,745.0,72992.27777777778,88.55888888888889,22.299444444444443,3.082777777777778,77.56333333333333,18.828333333333333,2.382222222222222
El Dorado County,47.61904761904761,181058,70223,157639.0,32561.0,2159.0,120588.0,23517.0,1340.0,97864.07142857143,86.76261904761904,18.22095238095238,2.7335714285714285,67.79707317073171,13.327073170731706,1.7004878048780487
El Paso County,88.65979381443299,1422910,492516,1021885.0,378549.0,16000.0,452050.0,147554.0,5267.0,62083.903114186855,71.45565517241378,27.523931034482757,3.5371724137931033,43.188957345971566,14.89649289099526,1.601516587677725
Elbert County,8.333333333333332,43252,16443,41433.0,12477.0,826.0,39029.0,11647.0,778.0,80477.08333333333,96.23333333333333,28.087500000000002,4.5575,91.58,26.558333333333334,4.348333333333334
Elk County,30.0,34828,14977,29021.0,8606.0,809.0,20901.0,5877.0,465.0,66429.5,84.584,25.07,5.338,64.079,17.938,3.3199999999999994
Elkhart County,83.33333333333334,197559,70244,157945.0,50849.0,4214.0,95357.0,24871.0,2302.0,62049.97222222222,79.35611111111112,27.195277777777775,6.508333333333334,47.84117647058823,13.070588235294117,3.4711764705882353
Elko County,42.857142857142854,48818,17442,38581.0,9569.0,433.0,24886.0,6090.0,317.0,78235.71428571429,72.12785714285714,19.162857142857142,2.4771428571428573,46.49923076923077,12.415384615384616,1.8984615384615384
Elliott County,0.0,7852,2773,7461.0,3887.0,151.0,6963.0,3592.0,129.0,33926.0,96.565,55.96,5.945,92.17,53.355,5.359999999999999
Ellis County,46.15384615384615,182213,64193,157589.0,42433.0,1811.0,115994.0,28035.0,1089.0,78741.79487179487,89.29307692307692,24.694871794871794,2.7874358974358975,68.67948717948718,17.574102564102564,1.8117948717948718
Ellsworth County,0.0,6497,2463,6228.0,2126.0,155.0,4453.0,1520.0,110.0,68468.5,96.945,32.345,5.485,76.78999999999999,25.47,3.99
Elmore County,30.0,106341,38441,98831.0,30834.0,1646.0,81823.0,24469.0,1301.0,66291.1,93.2995,29.987000000000002,4.3565,79.56,24.9435,3.6339999999999995
Emanuel County,16.666666666666664,22598,8430,20676.0,10896.0,722.0,16409.0,8060.0,458.0,43144.666666666664,93.44333333333333,49.14833333333333,9.066666666666666,78.83666666666666,39.303333333333335,6.598333333333333
Emery County,33.33333333333333,10976,3732,8594.0,2818.0,89.0,6006.0,1961.0,45.0,64942.0,79.04333333333334,26.12,2.4433333333333334,55.303333333333335,18.13,1.2300000000000002
Emmet County,41.66666666666667,42996,17837,34166.0,10010.0,552.0,25436.0,7472.0,302.0,68495.0,79.75,23.80333333333333,2.9975,60.405833333333334,18.090833333333332,1.6558333333333335
Emmons County,0.0,3550,1594,2736.0,786.0,24.0,2378.0,688.0,6.0,62200.0,77.07,22.15,1.54,66.97,19.39,0.36
Emporia city,100.0,5927,2316,2729.0,1506.0,223.0,199.0,105.0,11.0,42979.0,46.025000000000006,25.415,9.51,3.38,1.775,0.485
Erath County,50.0,37890,14569,34578.0,14185.0,740.0,26978.0,10788.0,503.0,68120.625,93.49,37.76,5.28875,76.6,29.932499999999997,3.77125
Erie County,85.23076923076923,1276685,525437,922527.0,276545.0,39922.0,488437.0,133641.0,16600.0,68915.02515723271,72.57151898734176,24.194303797468354,8.850791139240506,47.97735537190083,14.979793388429753,4.973292181069959
Escambia County,83.75,335938,130395,282167.0,97812.0,5445.0,172757.0,55686.0,2439.0,62030.2625,82.585375,29.363,4.522,51.20351351351351,16.403243243243242,2.0587837837837837
Esmeralda County,0.0,783,389,783.0,353.0,24.0,783.0,353.0,24.0,45417.0,100.0,45.12,6.21,99.98,45.11,6.2
Essex County,92.58312020460357,1583955,593265,818776.0,153887.0,25492.0,372234.0,55290.0,6033.0,88068.25839793282,61.68569536423842,12.56092715231788,5.50705298013245,46.351731843575415,7.565530726256983,2.028222222222222
Estill County,0.0,14672,5984,13142.0,7240.0,383.0,12025.0,6721.0,353.0,40076.75,93.55250000000001,53.7075,7.955,88.6925,51.455,7.63
Etowah County,70.0,104430,42036,91811.0,34331.0,1865.0,74258.0,26018.0,1201.0,51122.433333333334,85.07933333333334,36.29766666666667,4.973,68.8948275862069,26.89862068965517,2.9331034482758622
Eureka County,0.0,1987,836,1481.0,226.0,33.0,1375.0,194.0,31.0,90486.0,74.55,11.35,3.98,69.21,9.78,3.69
Evangeline Parish,25.0,33984,12829,30064.0,16833.0,1289.0,23148.0,12004.0,736.0,40675.625,88.68375,47.93875,10.04125,68.28625,34.04875,5.93875
Evans County,0.0,11000,4033,9800.0,4456.0,196.0,7704.0,3288.0,102.0,49365.333333333336,89.71666666666665,40.96,4.553333333333334,71.98,31.040000000000003,2.3466666666666667
Fairbanks North Star Borough,68.42105263157895,97581,36441,87959.0,20017.0,1025.0,69363.0,14699.0,607.0,86370.36842105263,85.03052631578947,20.076315789473682,3.151578947368421,66.68944444444445,14.702777777777776,1.7583333333333333
Fairfax County,98.0544747081712,1081726,391627,653897.0,75258.0,7189.0,206525.0,17854.0,1693.0,144664.07450980393,63.020887096774196,7.0216935483870975,1.744314516129032,31.245093167701864,2.672608695652174,0.6032919254658384
Fairfax city,100.0,22565,8347,11717.0,1768.0,243.0,2426.0,359.0,18.0,137178.6,48.286,7.0200000000000005,2.532,25.12,3.7,0.495
Fairfield County,88.06584362139918,1086941,399274,764643.0,141519.0,13755.0,414804.0,61320.0,5051.0,118718.30991735538,71.80578260869567,13.29595652173913,3.5449565217391306,51.62777777777778,7.712339181286549,1.7086549707602339
Fall River County,50.0,7094,3272,5051.0,1786.0,141.0,3566.0,1270.0,78.0,62778.0,76.285,27.14,4.175,59.04,21.15,2.5949999999999998
Fallon County,0.0,2890,1233,1825.0,429.0,12.0,1087.0,249.0,4.0,81023.0,63.14,14.83,0.98,37.6,8.63,0.29
Falls Church city,100.0,12332,5101,2333.0,136.0,27.0,0.0,0.0,0.0,181144.0,21.573333333333334,1.0599999999999998,0.63,,,
Falls County,33.33333333333333,17866,6302,15479.0,6176.0,450.0,12116.0,4210.0,267.0,50015.833333333336,85.77,34.31666666666667,7.5616666666666665,66.25166666666667,22.775000000000002,4.1000000000000005
