,State,County,"Grocery stores, 2016","Convenience stores, 2016","Fast-food restaurants, 2016","Farmers' markets, 2018"
2604,TX,Galveston,52.0,175.0,244.0,5.0
2605,TX,Garza,1.0,3.0,6.0,0.0
2606,TX,Gillespie,3.0,14.0,13.0,1.0
2607,TX,Glasscock,0.0,1.0,1.0,0.0
2608,TX,Goliad,1.0,4.0,3.0,0.0
2609,TX,Gonzales,2.0,13.0,15.0,0.0
2610,TX,Gray,2.0,12.0,13.0,0.0
2611,TX,Grayson,13.0,71.0,90.0,3.0
2612,TX,Gregg,15.0,94.0,129.0,1.0
2613,TX,Grimes,3.0,19.0,9.0,1.0
2614,TX,Guadalupe,8.0,59.0,71.0,4.0
2615,TX,Hale,4.0,18.0,22.0,0.0
2616,TX,Hall,1.0,2.0,3.0,0.0
2617,TX,Hamilton,2.0,8.0,8.0,0.0
2618,TX,Hansford,2.0,3.0,4.0,0.0
2619,TX,Hardeman,1.0,4.0,3.0,0.0
2620,TX,Hardin,7.0,32.0,40.0,0.0
2621,TX,Harris,766.0,2199.0,3419.0,12.0
2622,TX,Harrison,7.0,32.0,37.0,0.0
2623,TX,Hartley,1.0,3.0,1.0,0.0
2624,TX,Haskell,2.0,3.0,7.0,0.0
2625,TX,Hays,10.0,67.0,145.0,5.0
2626,TX,Hemphill,1.0,4.0,3.0,0.0
2627,TX,Henderson,8.0,41.0,60.0,1.0
2628,TX,Hidalgo,67.0,271.0,390.0,4.0
2629,TX,Hill,3.0,32.0,24.0,0.0
2630,TX,Hockley,2.0,10.0,13.0,0.0
2631,TX,Hood,7.0,28.0,45.0,0.0
2632,TX,Hopkins,2.0,30.0,18.0,1.0
2633,TX,Houston,3.0,13.0,11.0,0.0
2634,TX,Howard,2.0,21.0,29.0,0.0
2635,TX,Hudspeth,1.0,5.0,0.0,0.0
2636,TX,Hunt,9.0,51.0,58.0,1.0
2637,TX,Hutchinson,4.0,12.0,13.0,0.0
2638,TX,Irion,0.0,2.0,1.0,0.0
2639,TX,Jack,1.0,7.0,7.0,0.0
2640,TX,Jackson,3.0,14.0,11.0,0.0
2641,TX,Jasper,4.0,13.0,19.0,1.0
2642,TX,Jeff Davis,2.0,1.0,1.0,0.0
2643,TX,Jefferson,42.0,186.0,169.0,2.0
2644,TX,Jim Hogg,3.0,0.0,4.0,0.0
2645,TX,Jim Wells,8.0,27.0,30.0,1.0
2646,TX,Johnson,15.0,79.0,113.0,2.0
2647,TX,Jones,3.0,8.0,8.0,0.0
2648,TX,Karnes,4.0,8.0,11.0,0.0
2649,TX,Kaufman,11.0,54.0,67.0,1.0
2650,TX,Kendall,3.0,21.0,28.0,2.0
2651,TX,Kenedy,0.0,0.0,0.0,0.0
2652,TX,Kent,1.0,1.0,0.0,0.0
2653,TX,Kerr,5.0,26.0,45.0,1.0
2654,TX,Kimble,1.0,8.0,5.0,0.0
2655,TX,King,0.0,0.0,0.0,0.0
2656,TX,Kinney,1.0,2.0,3.0,0.0
2657,TX,Kleberg,4.0,21.0,24.0,0.0
2658,TX,Knox,2.0,2.0,2.0,0.0
2659,TX,La Salle,3.0,5.0,8.0,0.0
2660,TX,Lamar,4.0,34.0,38.0,1.0
2661,TX,Lamb,6.0,7.0,5.0,1.0
2662,TX,Lampasas,1.0,10.0,12.0,1.0
2663,TX,Lavaca,3.0,13.0,9.0,0.0
2664,TX,Lee,4.0,18.0,11.0,0.0
2665,TX,Leon,5.0,17.0,13.0,0.0
2666,TX,Liberty,12.0,48.0,43.0,0.0
2667,TX,Limestone,4.0,19.0,13.0,0.0
2668,TX,Lipscomb,2.0,2.0,1.0,0.0
2669,TX,Live Oak,2.0,8.0,10.0,0.0
2670,TX,Llano,3.0,12.0,17.0,0.0
2671,TX,Loving,0.0,0.0,0.0,0.0
2672,TX,Lubbock,22.0,94.0,267.0,6.0
2673,TX,Lynn,1.0,2.0,3.0,0.0
2674,TX,Madison,2.0,9.0,22.0,0.0
2675,TX,Marion,1.0,8.0,6.0,0.0
2676,TX,Martin,1.0,1.0,1.0,0.0
2677,TX,Mason,1.0,6.0,4.0,0.0
2678,TX,Matagorda,4.0,24.0,24.0,0.0
2679,TX,Maverick,8.0,12.0,30.0,0.0
2680,TX,McCulloch,1.0,6.0,8.0,0.0
2681,TX,McLennan,27.0,129.0,207.0,2.0
2682,TX,McMullen,0.0,3.0,0.0,0.0
2683,TX,Medina,6.0,24.0,24.0,0.0
2684,TX,Menard,1.0,2.0,1.0,0.0
2685,TX,Midland,9.0,49.0,120.0,2.0
2686,TX,Milam,5.0,9.0,14.0,0.0
2687,TX,Mills,1.0,4.0,3.0,0.0
2688,TX,Mitchell,2.0,6.0,6.0,0.0
2689,TX,Montague,3.0,8.0,12.0,1.0
2690,TX,Montgomery,55.0,211.0,343.0,2.0
2691,TX,Moore,5.0,15.0,11.0,1.0
2692,TX,Morris,3.0,8.0,10.0,0.0
2693,TX,Motley,1.0,1.0,1.0,0.0
2694,TX,Nacogdoches,8.0,35.0,35.0,1.0
2695,TX,Navarro,6.0,33.0,33.0,1.0
2696,TX,Newton,2.0,16.0,1.0,0.0
2697,TX,Nolan,3.0,12.0,15.0,0.0
2698,TX,Nueces,32.0,181.0,308.0,4.0
2699,TX,Ochiltree,2.0,3.0,3.0,0.0
2700,TX,Oldham,1.0,2.0,2.0,0.0
2701,TX,Orange,12.0,57.0,55.0,0.0
2702,TX,Palo Pinto,4.0,16.0,27.0,0.0
2703,TX,Panola,3.0,13.0,8.0,0.0
2704,TX,Parker,9.0,42.0,85.0,1.0
2705,TX,Parmer,3.0,5.0,2.0,0.0
2706,TX,Pecos,3.0,11.0,7.0,0.0
2707,TX,Polk,5.0,27.0,24.0,1.0
2708,TX,Potter,16.0,61.0,122.0,1.0
2709,TX,Presidio,1.0,5.0,8.0,0.0
2710,TX,Rains,2.0,4.0,7.0,0.0
2711,TX,Randall,10.0,46.0,80.0,0.0
2712,TX,Reagan,1.0,0.0,2.0,0.0
2713,TX,Real,1.0,3.0,3.0,0.0
2714,TX,Red River,2.0,10.0,3.0,0.0
2715,TX,Reeves,1.0,6.0,6.0,0.0
2716,TX,Refugio,2.0,7.0,8.0,0.0
2717,TX,Roberts,1.0,0.0,0.0,0.0
2718,TX,Robertson,5.0,18.0,8.0,0.0
2719,TX,Rockwall,7.0,30.0,81.0,1.0
2720,TX,Runnels,3.0,10.0,4.0,0.0
2721,TX,Rusk,6.0,22.0,31.0,0.0
2722,TX,Sabine,3.0,8.0,2.0,0.0
2723,TX,San Augustine,3.0,5.0,2.0,0.0
2724,TX,San Jacinto,4.0,11.0,4.0,0.0
2725,TX,San Patricio,9.0,40.0,50.0,0.0
2726,TX,San Saba,3.0,7.0,5.0,0.0
2727,TX,Schleicher,1.0,2.0,0.0,0.0
2728,TX,Scurry,2.0,14.0,20.0,0.0
2729,TX,Shackelford,1.0,4.0,2.0,0.0
2730,TX,Shelby,5.0,13.0,10.0,0.0
2731,TX,Sherman,1.0,2.0,2.0,0.0
2732,TX,Smith,23.0,125.0,203.0,4.0
2733,TX,Somervell,2.0,8.0,10.0,0.0
2734,TX,Starr,7.0,25.0,26.0,0.0
2735,TX,Stephens,1.0,8.0,5.0,0.0
2736,TX,Sterling,1.0,0.0,2.0,0.0
2737,TX,Stonewall,1.0,1.0,3.0,0.0
2738,TX,Sutton,1.0,7.0,2.0,0.0
2739,TX,Swisher,1.0,4.0,2.0,0.0
2740,TX,Tarrant,240.0,931.0,1626.0,13.0
2741,TX,Taylor,12.0,79.0,128.0,1.0
2742,TX,Terrell,0.0,2.0,1.0,0.0
2743,TX,Terry,1.0,6.0,7.0,0.0
2744,TX,Throckmorton,1.0,1.0,0.0,0.0
2745,TX,Titus,5.0,23.0,19.0,1.0
2746,TX,Tom Green,12.0,59.0,93.0,1.0
2747,TX,Travis,151.0,527.0,946.0,13.0
2748,TX,Trinity,2.0,7.0,7.0,0.0
2749,TX,Tyler,2.0,11.0,9.0,0.0
2750,TX,Upshur,5.0,16.0,19.0,0.0
2751,TX,Upton,1.0,4.0,2.0,0.0
2752,TX,Uvalde,1.0,23.0,24.0,0.0
2753,TX,Val Verde,3.0,14.0,39.0,0.0
2754,TX,Van Zandt,5.0,28.0,32.0,0.0
2755,TX,Victoria,7.0,59.0,74.0,1.0
2756,TX,Walker,9.0,41.0,40.0,1.0
2757,TX,Waller,4.0,24.0,21.0,0.0
2758,TX,Ward,2.0,6.0,6.0,0.0
2759,TX,Washington,3.0,25.0,28.0,1.0
2760,TX,Webb,28.0,85.0,175.0,1.0
2761,TX,Wharton,7.0,32.0,36.0,1.0
2762,TX,Wheeler,2.0,7.0,4.0,0.0
2763,TX,Wichita,14.0,58.0,102.0,3.0
2764,TX,Wilbarger,2.0,10.0,16.0,1.0
2765,TX,Willacy,1.0,9.0,7.0,0.0
2766,TX,Williamson,41.0,180.0,357.0,12.0
2767,TX,Wilson,3.0,20.0,21.0,0.0
2768,TX,Winkler,4.0,4.0,3.0,0.0
2769,TX,Wise,10.0,32.0,39.0,0.0
2770,TX,Wood,5.0,23.0,14.0,1.0
2771,TX,Yoakum,2.0,4.0,9.0,0.0
2772,TX,Young,2.0,11.0,16.0,0.0
2773,TX,Zapata,4.0,8.0,5.0,0.0
2774,TX,Zavala,1.0,8.0,3.0,0.0
2775,UT,Beaver,4.0,9.0,10.0,0.0
2776,UT,Box Elder,5.0,19.0,32.0,1.0
2777,UT,Cache,17.0,28.0,92.0,3.0
2778,UT,Carbon,4.0,10.0,15.0,1.0
2779,UT,Daggett,1.0,1.0,0.0,0.0
2780,UT,Davis,25.0,68.0,238.0,3.0
2781,UT,Duchesne,6.0,14.0,13.0,1.0
2782,UT,Emery,4.0,10.0,7.0,0.0
2783,UT,Garfield,4.0,9.0,8.0,2.0
2784,UT,Grand,4.0,8.0,12.0,1.0
2785,UT,Iron,3.0,19.0,38.0,2.0
2786,UT,Juab,2.0,7.0,10.0,0.0
2787,UT,Kane,3.0,7.0,7.0,1.0
2788,UT,Millard,4.0,11.0,12.0,0.0
2789,UT,Morgan,1.0,3.0,3.0,0.0
2790,UT,Piute,2.0,3.0,0.0,0.0
2791,UT,Rich,0.0,2.0,8.0,0.0
2792,UT,Salt Lake,155.0,261.0,986.0,12.0
2793,UT,San Juan,3.0,12.0,6.0,0.0
2794,UT,Sanpete,6.0,13.0,15.0,2.0
2795,UT,Sevier,3.0,12.0,17.0,0.0
2796,UT,Summit,11.0,14.0,42.0,2.0
2797,UT,Tooele,5.0,20.0,27.0,1.0
2798,UT,Uintah,2.0,14.0,16.0,1.0
2799,UT,Utah,47.0,113.0,403.0,7.0
2800,UT,Wasatch,5.0,5.0,23.0,1.0
2801,UT,Washington,19.0,40.0,125.0,2.0
2802,UT,Wayne,2.0,3.0,4.0,1.0
2803,UT,Weber,29.0,88.0,154.0,1.0
2804,VA,Accomack,9.0,32.0,18.0,3.0
2805,VA,Albemarle,19.0,52.0,58.0,5.0
2806,VA,Alexandria,37.0,47.0,125.0,5.0
2807,VA,Alleghany,3.0,8.0,10.0,0.0
2808,VA,Amelia,1.0,4.0,6.0,1.0
2809,VA,Amherst,6.0,21.0,19.0,1.0
2810,VA,Appomattox,1.0,10.0,9.0,2.0
2811,VA,Arlington,46.0,64.0,227.0,12.0
2812,VA,Augusta,11.0,36.0,28.0,1.0
2813,VA,Bath,1.0,4.0,1.0,1.0
2814,VA,Bedford,7.0,23.0,15.0,2.0
2815,VA,Bland,1.0,4.0,2.0,1.0
2816,VA,Botetourt,6.0,19.0,20.0,2.0
2817,VA,Bristol,5.0,26.0,32.0,0.0
2818,VA,Brunswick,2.0,16.0,3.0,1.0
2819,VA,Buchanan,8.0,18.0,9.0,0.0
2820,VA,Buckingham,2.0,15.0,2.0,1.0
2821,VA,Buena Vista,1.0,3.0,3.0,1.0
2822,VA,Campbell,10.0,38.0,37.0,1.0
2823,VA,Caroline,3.0,20.0,10.0,2.0
2824,VA,Carroll,4.0,27.0,12.0,2.0
2825,VA,Charles City,1.0,3.0,0.0,0.0
2826,VA,Charlotte,1.0,10.0,3.0,0.0
2827,VA,Charlottesville,20.0,26.0,68.0,2.0
2828,VA,Chesapeake,28.0,105.0,193.0,2.0
2829,VA,Chesterfield,51.0,135.0,232.0,8.0
2830,VA,Clarke,1.0,7.0,6.0,1.0
2831,VA,Colonial Heights,4.0,14.0,37.0,1.0
2832,VA,Covington,1.0,7.0,9.0,1.0
2833,VA,Craig,4.0,1.0,0.0,0.0
2834,VA,Culpeper,9.0,17.0,34.0,2.0
2835,VA,Cumberland,2.0,7.0,1.0,0.0
2836,VA,Danville,16.0,41.0,59.0,1.0
2837,VA,Dickenson,5.0,10.0,4.0,1.0
2838,VA,Dinwiddie,4.0,19.0,7.0,0.0
2839,VA,Emporia,3.0,15.0,9.0,1.0
2840,VA,Essex,2.0,10.0,11.0,1.0
2841,VA,Fairfax,193.0,247.0,931.0,23.0
2842,VA,Falls Church,10.0,10.0,31.0,1.0
2843,VA,Fauquier,9.0,34.0,53.0,5.0
2844,VA,Floyd,3.0,7.0,4.0,1.0
2845,VA,Fluvanna,3.0,6.0,6.0,1.0
2846,VA,Franklin,4.0,36.0,27.0,2.0
2847,VA,Frederick,8.0,45.0,45.0,0.0
2848,VA,Fredericksburg,6.0,17.0,47.0,1.0
2849,VA,Galax,4.0,10.0,15.0,3.0
2850,VA,Giles,5.0,16.0,8.0,1.0
2851,VA,Gloucester,5.0,20.0,24.0,2.0
2852,VA,Goochland,2.0,11.0,8.0,3.0
2853,VA,Grayson,1.0,12.0,2.0,1.0
2854,VA,Greene,2.0,8.0,9.0,1.0
2855,VA,Greensville,0.0,12.0,5.0,0.0
2856,VA,Halifax,9.0,32.0,28.0,2.0
2857,VA,Hampton,18.0,86.0,114.0,2.0
2858,VA,Hanover,14.0,53.0,75.0,2.0
2859,VA,Harrisonburg,18.0,31.0,55.0,2.0
2860,VA,Henrico,71.0,144.0,272.0,4.0
2861,VA,Henry,11.0,50.0,29.0,0.0
2862,VA,Highland,1.0,5.0,0.0,1.0
2863,VA,Hopewell,7.0,16.0,18.0,0.0
2864,VA,Isle of Wight,5.0,19.0,18.0,2.0
2865,VA,James City,11.0,20.0,35.0,1.0
2866,VA,King George,2.0,15.0,12.0,1.0
2867,VA,King William,4.0,6.0,7.0,1.0
2868,VA,King and Queen,0.0,4.0,1.0,1.0
2869,VA,Lancaster,3.0,11.0,8.0,1.0
2870,VA,Lee,6.0,23.0,6.0,1.0
2871,VA,Lexington,3.0,2.0,8.0,1.0
2872,VA,Loudoun,58.0,74.0,269.0,9.0
2873,VA,Louisa,4.0,20.0,8.0,2.0
2874,VA,Lunenburg,4.0,8.0,2.0,1.0
2875,VA,Lynchburg,18.0,43.0,87.0,1.0
2876,VA,Madison,5.0,8.0,5.0,1.0
2877,VA,Manassas,17.0,22.0,53.0,2.0
2878,VA,Manassas Park,3.0,7.0,6.0,0.0
2879,VA,Martinsville,4.0,10.0,20.0,1.0
2880,VA,Mathews,2.0,5.0,4.0,1.0
2881,VA,Mecklenburg,5.0,32.0,25.0,1.0
2882,VA,Middlesex,3.0,10.0,7.0,3.0
2883,VA,Montgomery,11.0,38.0,72.0,4.0
2884,VA,Nelson,2.0,16.0,5.0,3.0
2885,VA,New Kent,3.0,13.0,10.0,1.0
2886,VA,Newport News,31.0,94.0,155.0,4.0
2887,VA,Norfolk,40.0,124.0,244.0,1.0
2888,VA,Northampton,2.0,13.0,9.0,1.0
2889,VA,Northumberland,3.0,9.0,3.0,1.0
2890,VA,Norton,2.0,5.0,14.0,1.0
2891,VA,Nottoway,4.0,17.0,13.0,1.0
2892,VA,Orange,3.0,20.0,26.0,2.0
2893,VA,Page,5.0,14.0,16.0,3.0
2894,VA,Patrick,2.0,15.0,7.0,2.0
2895,VA,Petersburg,15.0,36.0,37.0,1.0
2896,VA,Pittsylvania,6.0,37.0,12.0,1.0
2897,VA,Poquoson,2.0,4.0,7.0,0.0
2898,VA,Portsmouth,11.0,60.0,78.0,1.0
2899,VA,Powhatan,3.0,15.0,11.0,1.0
2900,VA,Prince Edward,2.0,24.0,14.0,1.0
2901,VA,Prince George,2.0,14.0,17.0,1.0
2902,VA,Prince William,64.0,122.0,295.0,8.0
2903,VA,Pulaski,5.0,19.0,34.0,2.0
2904,VA,Radford,2.0,9.0,8.0,1.0
2905,VA,Rappahannock,2.0,4.0,2.0,0.0
2906,VA,Richmond,1.0,5.0,2.0,1.0
2907,VA,Roanoke,11.0,39.0,53.0,2.0
2908,VA,Rockbridge,3.0,22.0,12.0,2.0
2909,VA,Rockingham,10.0,41.0,30.0,1.0
2910,VA,Russell,2.0,16.0,16.0,1.0
2911,VA,Salem,6.0,22.0,32.0,1.0
2912,VA,Scott,8.0,23.0,10.0,2.0
2913,VA,Shenandoah,9.0,32.0,20.0,3.0
2914,VA,Smyth,5.0,22.0,20.0,2.0
2915,VA,Southampton,3.0,11.0,4.0,0.0
2916,VA,Spotsylvania,20.0,42.0,88.0,3.0
2917,VA,Stafford,11.0,42.0,79.0,3.0
2918,VA,Staunton,8.0,18.0,26.0,1.0
2919,VA,Suffolk,14.0,38.0,63.0,2.0
2920,VA,Surry,2.0,4.0,1.0,1.0
2921,VA,Sussex,1.0,9.0,4.0,0.0
2922,VA,Tazewell,8.0,35.0,31.0,4.0
2923,VA,Virginia Beach,77.0,160.0,440.0,5.0
2924,VA,Warren,6.0,19.0,22.0,1.0
2925,VA,Washington,13.0,36.0,31.0,2.0
2926,VA,Waynesboro,10.0,14.0,25.0,1.0
2927,VA,Westmoreland,6.0,10.0,4.0,2.0
2928,VA,Williamsburg,5.0,11.0,27.0,1.0
2929,VA,Winchester,9.0,18.0,56.0,1.0
2930,VA,Wise,10.0,31.0,26.0,4.0
2931,VA,Wythe,5.0,24.0,21.0,2.0
2932,VA,York,7.0,22.0,57.0,1.0
2933,VT,Addison,13.0,24.0,16.0,5.0
2934,VT,Bennington,10.0,33.0,27.0,5.0
2935,VT,Caledonia,9.0,28.0,18.0,8.0
2936,VT,Chittenden,43.0,93.0,110.0,16.0
2937,VT,Essex,1.0,4.0,2.0,0.0
2938,VT,Franklin,15.0,41.0,22.0,4.0
2939,VT,Grand Isle,4.0,7.0,1.0,3.0
2940,VT,Lamoille,10.0,23.0,22.0,4.0
2941,VT,Orange,7.0,18.0,10.0,4.0
2942,VT,Orleans,13.0,21.0,13.0,7.0
2943,VT,Rutland,20.0,61.0,45.0,6.0
2944,VT,Washington,25.0,49.0,39.0,8.0
2945,VT,Windham,20.0,25.0,40.0,10.0
2946,VT,Windsor,23.0,44.0,30.0,11.0
2947,WA,Adams,6.0,13.0,9.0,1.0
2948,WA,Asotin,4.0,3.0,10.0,0.0
2949,WA,Benton,29.0,66.0,114.0,5.0
2950,WA,Chelan,21.0,28.0,55.0,4.0
2951,WA,Clallam,13.0,27.0,37.0,2.0
2952,WA,Clark,60.0,141.0,254.0,6.0
2953,WA,Columbia,2.0,5.0,3.0,0.0
2954,WA,Cowlitz,15.0,59.0,59.0,3.0
2955,WA,Douglas,11.0,3.0,14.0,0.0
2956,WA,Ferry,3.0,6.0,1.0,0.0
2957,WA,Franklin,22.0,31.0,50.0,1.0
2958,WA,Garfield,1.0,2.0,0.0,0.0
2959,WA,Grant,27.0,43.0,50.0,1.0
2960,WA,Grays Harbor,28.0,40.0,45.0,1.0
2961,WA,Island,15.0,18.0,31.0,6.0
2962,WA,Jefferson,10.0,9.0,17.0,2.0
2963,WA,King,518.0,566.0,1744.0,41.0
2964,WA,Kitsap,46.0,74.0,151.0,8.0
2965,WA,Kittitas,11.0,17.0,47.0,2.0
2966,WA,Klickitat,8.0,13.0,7.0,2.0
2967,WA,Lewis,27.0,37.0,48.0,3.0
2968,WA,Lincoln,4.0,5.0,8.0,1.0
2969,WA,Mason,10.0,24.0,23.0,2.0
2970,WA,Okanogan,18.0,25.0,19.0,4.0
2971,WA,Pacific,6.0,9.0,13.0,3.0
2972,WA,Pend Oreille,5.0,7.0,3.0,1.0
2973,WA,Pierce,168.0,230.0,541.0,19.0
2974,WA,San Juan,13.0,6.0,14.0,3.0
2975,WA,Skagit,32.0,51.0,77.0,5.0
2976,WA,Skamania,2.0,7.0,4.0,1.0
2977,WA,Snohomish,153.0,217.0,547.0,11.0
2978,WA,Spokane,81.0,151.0,336.0,12.0
2979,WA,Stevens,8.0,15.0,24.0,4.0
2980,WA,Thurston,53.0,72.0,167.0,7.0
2981,WA,Wahkiakum,2.0,1.0,2.0,1.0
2982,WA,Walla Walla,12.0,17.0,32.0,1.0
2983,WA,Whatcom,41.0,102.0,122.0,3.0
2984,WA,Whitman,10.0,15.0,32.0,1.0
2985,WA,Yakima,70.0,92.0,134.0,3.0
2986,WI,Adams,1.0,8.0,10.0,1.0
2987,WI,Ashland,6.0,13.0,12.0,1.0
2988,WI,Barron,13.0,23.0,30.0,5.0
2989,WI,Bayfield,7.0,11.0,6.0,5.0
2990,WI,Brown,34.0,86.0,176.0,8.0
2991,WI,Buffalo,1.0,6.0,5.0,1.0
2992,WI,Burnett,3.0,12.0,3.0,4.0
2993,WI,Calumet,7.0,15.0,22.0,3.0
2994,WI,Chippewa,9.0,37.0,35.0,2.0
2995,WI,Clark,8.0,21.0,12.0,6.0
2996,WI,Columbia,9.0,24.0,33.0,8.0
2997,WI,Crawford,5.0,9.0,9.0,4.0
2998,WI,Dane,80.0,169.0,437.0,40.0
2999,WI,Dodge,12.0,39.0,36.0,5.0
3000,WI,Door,12.0,23.0,21.0,3.0
3001,WI,Douglas,7.0,27.0,22.0,6.0
3002,WI,Dunn,6.0,21.0,23.0,2.0
3003,WI,Eau Claire,15.0,48.0,93.0,4.0
3004,WI,Florence,1.0,2.0,2.0,0.0
3005,WI,Fond du Lac,13.0,43.0,62.0,4.0
3006,WI,Forest,1.0,5.0,3.0,0.0
3007,WI,Grant,14.0,30.0,23.0,5.0
3008,WI,Green,10.0,13.0,15.0,2.0
3009,WI,Green Lake,6.0,11.0,5.0,3.0
3010,WI,Iowa,4.0,15.0,14.0,3.0
3011,WI,Iron,2.0,5.0,3.0,1.0
3012,WI,Jackson,2.0,17.0,14.0,4.0
3013,WI,Jefferson,13.0,36.0,47.0,6.0
3014,WI,Juneau,5.0,19.0,11.0,0.0
3015,WI,Kenosha,38.0,65.0,113.0,8.0
3016,WI,Kewaunee,4.0,11.0,7.0,2.0
3017,WI,La Crosse,11.0,38.0,81.0,7.0
3018,WI,Lafayette,6.0,7.0,7.0,2.0
3019,WI,Langlade,5.0,16.0,11.0,1.0
3020,WI,Lincoln,5.0,20.0,15.0,3.0
3021,WI,Manitowoc,9.0,37.0,39.0,2.0
3022,WI,Marathon,25.0,53.0,72.0,7.0
3023,WI,Marinette,9.0,29.0,27.0,2.0
3024,WI,Marquette,3.0,8.0,6.0,0.0
3025,WI,Menominee,0.0,3.0,1.0,0.0
3026,WI,Milwaukee,229.0,336.0,617.0,25.0
3027,WI,Monroe,5.0,23.0,24.0,3.0
3028,WI,Oconto,5.0,25.0,15.0,0.0
3029,WI,Oneida,9.0,21.0,31.0,2.0
3030,WI,Outagamie,24.0,81.0,136.0,7.0
3031,WI,Ozaukee,12.0,27.0,51.0,3.0
3032,WI,Pepin,2.0,6.0,6.0,2.0
3033,WI,Pierce,8.0,17.0,20.0,3.0
3034,WI,Polk,12.0,26.0,25.0,5.0
3035,WI,Portage,8.0,27.0,43.0,3.0
3036,WI,Price,4.0,10.0,5.0,3.0
3037,WI,Racine,38.0,83.0,116.0,6.0
3038,WI,Richland,4.0,11.0,7.0,2.0
3039,WI,Rock,23.0,63.0,115.0,8.0
3040,WI,Rusk,3.0,10.0,4.0,2.0
3041,WI,Sauk,14.0,44.0,61.0,5.0
3042,WI,Sawyer,5.0,11.0,8.0,3.0
3043,WI,Shawano,9.0,18.0,16.0,1.0
3044,WI,Sheboygan,18.0,47.0,67.0,3.0
3045,WI,St. Croix,10.0,41.0,52.0,5.0
3046,WI,Taylor,2.0,9.0,7.0,2.0
3047,WI,Trempealeau,6.0,18.0,14.0,2.0
3048,WI,Vernon,6.0,13.0,10.0,4.0
3049,WI,Vilas,8.0,22.0,14.0,2.0
3050,WI,Walworth,19.0,52.0,71.0,6.0
3051,WI,Washburn,5.0,9.0,6.0,1.0
3052,WI,Washington,16.0,55.0,84.0,5.0
3053,WI,Waukesha,57.0,119.0,267.0,12.0
3054,WI,Waupaca,10.0,26.0,38.0,1.0
3055,WI,Waushara,9.0,15.0,7.0,0.0
3056,WI,Winnebago,16.0,63.0,97.0,8.0
3057,WI,Wood,11.0,33.0,40.0,5.0
3058,WV,Barbour,3.0,7.0,7.0,2.0
3059,WV,Berkeley,12.0,41.0,57.0,1.0
3060,WV,Boone,6.0,17.0,6.0,0.0
3061,WV,Braxton,2.0,7.0,9.0,2.0
3062,WV,Brooke,3.0,14.0,14.0,3.0
3063,WV,Cabell,16.0,51.0,99.0,2.0
3064,WV,Calhoun,1.0,4.0,1.0,2.0
3065,WV,Clay,1.0,5.0,0.0,1.0
3066,WV,Doddridge,1.0,4.0,0.0,1.0
3067,WV,Fayette,9.0,33.0,23.0,2.0
3068,WV,Gilmer,1.0,5.0,2.0,1.0
3069,WV,Grant,4.0,11.0,4.0,1.0
3070,WV,Greenbrier,6.0,31.0,30.0,5.0
3071,WV,Hampshire,3.0,9.0,7.0,1.0
3072,WV,Hancock,9.0,16.0,24.0,2.0
3073,WV,Hardy,2.0,8.0,6.0,0.0
3074,WV,Harrison,12.0,41.0,56.0,4.0
3075,WV,Jackson,3.0,19.0,19.0,1.0
3076,WV,Jefferson,6.0,23.0,29.0,5.0
3077,WV,Kanawha,31.0,85.0,171.0,2.0
3078,WV,Lewis,3.0,17.0,17.0,1.0
3079,WV,Lincoln,7.0,8.0,3.0,1.0
3080,WV,Logan,11.0,22.0,21.0,1.0
3081,WV,Marion,9.0,35.0,39.0,3.0
3082,WV,Marshall,5.0,15.0,22.0,1.0
3083,WV,Mason,2.0,17.0,10.0,3.0
3084,WV,McDowell,7.0,19.0,9.0,0.0
3085,WV,Mercer,9.0,38.0,30.0,3.0
3086,WV,Mineral,7.0,12.0,15.0,2.0
3087,WV,Mingo,4.0,16.0,8.0,1.0
3088,WV,Monongalia,16.0,42.0,105.0,2.0
3089,WV,Monroe,3.0,6.0,0.0,1.0
3090,WV,Morgan,4.0,6.0,4.0,1.0
3091,WV,Nicholas,6.0,19.0,14.0,1.0
3092,WV,Ohio,12.0,20.0,45.0,2.0
3093,WV,Pendleton,2.0,7.0,4.0,1.0
3094,WV,Pleasants,1.0,3.0,4.0,2.0
3095,WV,Pocahontas,4.0,8.0,2.0,3.0
3096,WV,Preston,4.0,26.0,10.0,3.0
3097,WV,Putnam,9.0,31.0,49.0,1.0
3098,WV,Raleigh,13.0,46.0,49.0,1.0
3099,WV,Randolph,5.0,19.0,14.0,2.0
3100,WV,Ritchie,3.0,3.0,6.0,1.0
3101,WV,Roane,3.0,6.0,6.0,3.0
3102,WV,Summers,2.0,7.0,4.0,1.0
3103,WV,Taylor,2.0,5.0,10.0,2.0
3104,WV,Tucker,3.0,5.0,5.0,3.0
3105,WV,Tyler,2.0,6.0,2.0,2.0
3106,WV,Upshur,4.0,16.0,13.0,1.0
3107,WV,Wayne,7.0,21.0,18.0,2.0
3108,WV,Webster,3.0,7.0,1.0,1.0
3109,WV,Wetzel,7.0,10.0,13.0,1.0
3110,WV,Wirt,3.0,2.0,0.0,0.0
3111,WV,Wood,11.0,44.0,81.0,2.0
3112,WV,Wyoming,4.0,17.0,6.0,1.0
3113,WY,Albany,3.0,13.0,27.0,2.0
3114,WY,Big Horn,4.0,6.0,4.0,3.0
3115,WY,Campbell,5.0,18.0,29.0,1.0
3116,WY,Carbon,4.0,18.0,8.0,1.0
